order_name	family_name	genus_name	species_name	country	province	geographical_location	exactsite	FID	Shape *	ECO_CODE	ECOREGION	PROV_CODE	PROVINCE	RLM_CODE	REALM	ALT_CODE	ECO_CODE_X	Lat_Zone
Labriformes	Labridae	Halichoeres	Halichoeres marginatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Acanthuriformes	Acanthuridae	Ctenochaetus	Ctenochaetus striatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Trimma	Trimma lutea	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope with d	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pomacanthidae	Pomacanthus	Pomacanthus imperator	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope with d	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster rapaensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope to dro	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge nigriocella	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Cirrhitidae	Amblycirrhitus	Amblycirrhitus bimacula	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Cirripectes	Cirripectes quagga	French Polynesia	Austral Islands	Austral Islands		220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Bathygobius	Bathygobius cotticeps	French Polynesia	Austral Islands	Austral Islands		220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma xantha	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope at	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma galzini	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope at	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge heraldi	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope at	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Holocentriformes	Holocentridae	Sargocentron	Sargocentron diadema	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Kurtiformes	Apogonidae	Pristiapogon	Pristiapogon exostigma	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Pleuronectiformes	Bothidae	Bothus	Bothus pantherinus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Halichoeres	Halichoeres trimaculatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma galzini	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota randalli	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius		French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Priacanthidae	Heteropriacanthus	Heteropriacanthus carolinus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Amblygobius	Amblygobius nocturnus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Kurtiformes	Apogonidae	Cheilodipterus	Cheilodipterus artus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Exallias	Exallias brevis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south end, outer reef s	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Entomacrodus	Entomacrodus thalassinus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Kurtiformes	Apogonidae	Apogon	Apogon susanae	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma galzini	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai south end, outer reef slop	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Chaetodontidae	Hemitaurichthys	Hemitaurichthys polylepis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, south end, outer reef slo	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Pseudocheilinus	Pseudocheilinus octotaenia	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, west side, outer reef slo	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Tetraodontiformes	Monacanthidae	Cantherhines	Cantherhines dumerilii	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, west side, outer reef slo	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis pamae	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, outer reef slope to drop-	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Scorpaeniformes	Scorpaenidae	Scorpaenodes	Scorpaenodes scaber	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Pseudojuloides	Pseudojuloides atavai	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rurutu, outer reef slope to drop-	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Entomacrodus	Entomacrodus sealei	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rurutu, northeast side of island,	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Plectranthias	Plectranthias fourmanoiri	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma brederi	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma paucilepis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Scorpaeniformes	Scorpaenidae	Scorpaenodes	Scorpaenodes hirsutus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiesociformes	Gobiesocidae	Lepadichthys	Lepadichthys frenatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma galzini	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Lophiiformes	Antennariidae	Abantennarius	Abantennarius coccineus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ophidiiformes	Bythitidae	Alionematichthys	Alionematichthys piger	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Kurtiformes	Apogonidae	Pristiapogon	Pristiapogon kallopterus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Anguilliformes	Ophichthidae	Scolecenchelys	Scolecenchelys gymnota	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Aulopiformes	Synodontidae	Synodus	Synodus variegatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Tetraodontiformes	Ostraciidae	Ostracion	Ostracion meleagris	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Thalassoma	Thalassoma heiseri	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis bami	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south end, outer reef s	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Plectroglyphidodon	Plectroglyphidodon lacrymatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south end, outer reef s	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Chaetodontidae	Chaetodon	Chaetodon pelewensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south end, outer reef s	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge loricula	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai south end, outer reef slop	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Cirrhitidae	Amblycirrhitus	Amblycirrhitus unimacula	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, outer suge channels near	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Cheilinus	Cheilinus chlorourus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Mullidae	Parupeneus	Parupeneus pleurostigma	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax buroensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Anguilliformes	Muraenidae	Uropterygius	Uropterygius macrocephalus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rurutu, northeast side of island,	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge nigriocella	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope with d	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma paucilepis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma paucilepis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge woodheadi	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Pseudocheilinus	Pseudocheilinus octotaenia	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope at	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis xanthura	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope at	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Palutrus	Palutrus pruinosa	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, lagoon with coraline	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Chaetodontidae	Chaetodon	Chaetodon lunulatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Scaridae	Chlorurus	Chlorurus spilurus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Priolepis	Priolepis squamogena	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Trimmatom	Trimmatom eviotops	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
