"E_CODE";"EcosystemName";"SpecCode";"Species";"autoctr";"EcosystemRefno";"Stockcode";"Status";"CurrentPresence";"Abundance";"LifeStage";"Remarks";"Entered";"Dateentered";"Modified";"Datemodified";"Expert";"Datechecked";"WebURL";"TS";"PROVINCE";"REALM"
260;"Gulf of Thailand";12587;"Pateobatis fai";80555;8630;12932;"native";"Present";NA;"adults";NA;34;1994-12-20;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";12593;"Gymnura zonura";80556;9918;12937;"native";"Present";NA;"adults";NA;113;1995-10-18;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";12594;"Aetomylaeus maculatus";80557;9862;12938;"native";"Present";NA;"adults";NA;113;1995-10-23;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";12597;"Aetomylaeus milvus";80558;9862;12941;"native";"Present";NA;"adults";NA;113;1995-10-23;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";12599;"Aetomylaeus vespertilio";80559;9862;12944;"native";"Present";NA;"adults";NA;113;1995-10-23;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";12610;"Valenciennea limicola";80560;8527;12955;"native";"Present";NA;"adults";NA;97;1995-01-04;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";12615;"Valenciennea wardii";80561;8527;12962;"native";"Present";NA;"adults";NA;97;1995-01-05;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";12895;"Hyporhamphus dussumieri";80562;9843;13225;"native";"Present";NA;"adults";NA;3;1996-03-03;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";12902;"Thysanophrys chiltonae";80563;9790;13233;"native";"Present";NA;"adults";NA;3;1995-09-26;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";13064;"Arnoglossus macrolophus";80564;11974;13386;"native";"Present";NA;"adults";NA;14;1996-09-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";13148;"Pateobatis bleekeri";80565;1632;13474;"native";"Present";NA;"adults";NA;10;1995-05-25;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";13150;"Brevitrygon imbricata";80566;1632;13476;"native";"Present";NA;"adults";NA;113;1996-01-05;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";13522;"Parapercis snyderi";120386;57562;13674;"native";"Present";NA;"adults";NA;14;2010-02-25;NA;2010-02-25 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";13530;"Filimanus heptadactyla";80567;9685;13679;"native";"Present";NA;"adults";NA;14;1995-08-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";13545;"Odontamblyopus rubicundus";80568;7050;13710;"native";"Present";NA;"adults";NA;10;1995-06-22;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";13664;"Pennahia aneus";80569;9772;13748;"native";"Present";NA;"adults";NA;3;1995-10-22;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";13842;"Arnoglossus aspilos";80570;5999;13851;"native";"Present";NA;"adults";NA;14;1995-07-07;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";14295;"Gerres limbatus";80571;41524;14136;"native";"Present";NA;"adults";NA;14;2002-03-25;NA;2002-03-25 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";14300;"Chaetodon lunulatus";80572;37816;14140;"native";"Present";NA;"adults";NA;309;2001-11-20;NA;2001-11-20 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";14303;"Hemiramphus archipelagicus";80573;9843;14144;"native";"Present";NA;"adults";NA;3;1996-03-03;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";14391;"Solea ovata";80574;9893;14199;"native";"Present";NA;"adults";NA;113;1995-11-14;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";14395;"Synaptura commersonnii";80575;9893;14203;"native";"Present";NA;"adults";NA;113;1995-11-14;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";14514;"Eleutheronema tridactylum";80576;9685;14278;"native";"Present";NA;"adults";NA;14;1995-08-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15162;"Nemipterus aurora";80577;9785;14533;"native";"Present";NA;"adults";NA;97;1995-09-21;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15197;"Cociella punctata";80578;9790;14560;"native";"Present";NA;"adults";NA;3;1995-09-22;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15208;"Grammoplites knappi";80579;9790;14564;"native";"Present";NA;"adults";NA;3;1995-09-23;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15225;"Rogadius pristiger";80580;9790;14572;"native";"Present";NA;"adults";NA;3;1995-09-25;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15229;"Tripodichthys oxycephalus";80581;9804;14577;"native";"Present";NA;"adults";NA;10;1995-09-26;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15236;"Johnius carouna";80582;9772;14580;"native";"Present";NA;"adults";NA;34;1995-09-26;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15241;"Sunagocia carbunculus";80583;9790;14584;"native";"Present";NA;"adults";NA;3;1995-09-26;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15242;"Thysanophrys celebica";80584;9790;14585;"native";"Present";NA;"adults";NA;3;1995-09-26;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15248;"Johnius latifrons";80585;9772;14588;"native";"Present";NA;"adults";NA;34;1995-09-27;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15249;"Johnius macrorhynus";80586;9772;14590;"native";"Present";NA;"adults";NA;96;1995-10-02;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15259;"Johnius weberi";80587;9772;14596;"native";"Present";NA;"adults";NA;34;1995-09-27;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15263;"Johnius borneensis";80588;5369;14599;"native";"Present";NA;"adults";NA;14;1993-04-13;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15319;"Cheilopogon arcticeps";80589;9839;14622;"native";"Present";NA;"adults";NA;34;1995-10-04;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15346;"Cheilopogon intermedius";80590;9839;14636;"native";"Present";NA;"adults";NA;34;1995-10-13;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15349;"Cheilopogon katoptron";80591;9839;14637;"native";"Present";NA;"adults";NA;34;1995-10-12;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15358;"Cheilopogon spilopterus";80592;9839;14641;"native";"Present";NA;"adults";NA;34;1995-10-12;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15365;"Cypselurus oligolepis";80593;9839;14645;"native";"Present";NA;"adults";NA;34;1995-10-12;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15380;"Rhynchobatus australiae";80594;9915;14656;"native";"Present";NA;"adults";NA;113;2001-08-20;NA;2001-08-20 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15401;"Narcine brevilabiata";80595;NA;14666;"native";"Present";NA;"adults";"de Carvalho pers. comm.";113;2001-08-20;NA;2001-08-20 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15417;"Okamejei boesemani";80596;9908;14679;"native";"Present";NA;"adults";NA;113;2001-08-26;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";13689;"Narke dipterygia";80597;9913;14690;"native";"Present";NA;"adults";NA;113;1995-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15444;"Narcine brunnea";80598;9912;14704;"native";"Present";NA;"adults";"Locality unknown.";113;2001-08-20;NA;2001-08-20 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15448;"Johnius plagiostoma";80599;9772;14707;"native";"Present";NA;"adults";NA;3;1995-10-20;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15459;"Panna perarmata";80600;9772;14712;"native";"Present";NA;"adults";NA;3;1995-10-21;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15483;"Maculabatis gerrardi";80601;37773;14733;"native";"Present";NA;"adults";NA;113;1999-11-18;14;2012-01-18 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15462;"Hypoatherina valenciennei";80603;30717;14778;"native";"Present";NA;"adults";NA;14;2001-08-17;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15776;"Acentrogobius viridipunctatus";80604;7050;14863;"native";"Present";NA;"adults";NA;97;1996-08-26;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";15823;"Oxuderces dentatus";80605;4833;14890;"native";"Present";NA;"adults";NA;10;1996-09-20;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";16884;"Hemiramphus convexus";80606;9843;15320;"native";"Present";NA;"adults";NA;3;1996-03-06;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";16892;"Rhynchorhamphus naga";80607;9843;15323;"native";"Present";NA;"adults";NA;3;1996-03-06;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";17468;"Callionymus enneactis";80608;1602;15647;"native";"Present";NA;"adults";NA;14;1996-05-07;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";17480;"Parioglossus formosus";80609;1602;15658;"native";"Present";NA;"adults";NA;14;1996-04-23;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";22816;"Hippocampus trimaculatus";80610;30915;18101;"native";"Present";NA;"adults";NA;1;1999-09-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";23385;"Cryptarius truncatus";80611;12693;18573;"native";"Present";NA;"adults";NA;97;1996-05-23;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";23668;"Mugilogobius chulae";80612;559;18812;"native";"Present";NA;"adults";NA;113;1996-06-03;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";24054;"Dactyloptena gilberti";80613;27821;19125;"native";"Present";NA;"adults";NA;14;1999-01-15;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";24088;"Aseraggodes filiger";80614;11974;19150;"native";"Present";NA;"adults";NA;14;1996-09-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";24093;"Aseraggodes dubius";80615;75879;19156;"native";"Present";NA;"adults";NA;14;2008-06-05;NA;2008-06-05 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";24225;"Laeops kitaharae";80616;11974;19243;"native";"Present";NA;"adults";NA;14;1996-09-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";24439;"Pictichromis diadema";80617;9710;19379;"native";"Present";NA;"adults";NA;113;1996-07-15;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";24461;"Brachirus aspilos";80618;280;19398;"native";"Present";NA;"adults";NA;14;1996-07-16;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";24805;"Deveximentum hanedai";80619;7050;19668;"native";"Present";NA;"adults";NA;97;1996-08-08;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";24806;"Deveximentum megalolepis";80620;7050;19671;"native";"Present";NA;"adults";NA;97;1996-08-08;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";24817;"Gerres macracanthus";80621;13682;19679;"native";"Present";NA;"adults";NA;14;1997-12-15;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";25062;"Acentrogobius cyanomos";80622;7050;19825;"native";"Present";NA;"adults";NA;97;1996-08-26;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";25078;"Hemigobius hoevenii";80623;7050;19842;"native";"Present";NA;"adults";NA;97;1996-08-27;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";25082;"Parapocryptes serperaster";80624;5218;19846;"native";"Present";NA;"adults";NA;14;2000-07-06;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";25089;"Pseudogobiopsis oligactis";80625;1632;19852;"native";"Present";NA;"adults";NA;97;1996-08-28;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";25221;"Soleichthys siammakuti";80626;11974;19962;"native";"Present";NA;"adults";NA;14;1996-09-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";25311;"Acanthosphex leurynnis";80627;12123;20053;"native";"Present";NA;"adults";NA;14;1996-10-18;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";25622;"Mobula eregoodootenkee";80628;9911;20220;"native";"Present";NA;"adults";NA;113;1996-11-28;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";25706;"Plectorhinchus vittatus";212230;94647;20280;"native";"Present";NA;"adults";NA;21;2013-12-20;NA;2013-12-20 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";26659;"Paramonacanthus choirocephalus";80629;33065;20840;"native";"Present";NA;"adults";NA;1;2000-12-20;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";26827;"Callionymus sagitta";80630;34229;20990;"native";"Present";NA;"adults";NA;14;2000-06-12;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";26832;"Aulopareia janetae";80631;12693;20995;"native";"Present";NA;"adults";NA;10;1997-04-30;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";27494;"Photopectoralis aureus";80633;49864;21513;"native";"Present";NA;"adults";NA;113;2003-11-24;NA;2003-11-24 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";27498;"Pomadasys trifasciatus";80634;6192;21516;"native";"Present";NA;"adults";NA;97;1997-09-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";27542;"Enneapterygius fasciatus";80635;27223;21546;"native";"Present";NA;"adults";NA;14;1999-02-18;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";27610;"Parioglossus philippinus";120622;84007;21590;"native";"Present";NA;"adults";NA;14;2010-04-21;NA;2010-04-21 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";46117;"Cosmocampus investigatoris";80636;5316;38868;"native";"Present";NA;"adults";"Also Ref. 11441.";14;2001-08-16;NA;2001-08-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";46422;"Parablennius thysanius";80637;11441;39112;"native";"Present";NA;"adults";"Also Ref. 90102.";14;2001-09-13;2310;2013-06-02 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";46736;"Plagiotremus spilistius";209920;90102;39371;"native";"Present";NA;"adults";NA;2310;2013-05-29;NA;2013-05-29 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";46902;"Ceratobregma helenae";80638;27223;39504;"native";"Present";NA;"adults";NA;14;1998-10-06;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";46987;"Enneapterygius rhabdotus";80639;27223;39573;"native";"Present";NA;"adults";NA;14;1998-09-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";47046;"Amblyeleotris latifasciata";80640;26237;39615;"native";"Present";NA;"adults";NA;14;1998-03-09;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";49161;"Yongeichthys criniger";80642;26908;41224;"native";"Present";NA;"adults";NA;34;1998-07-06;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";49419;"Callionymus pleurostictus";213109;75992;41372;"native";"Present";NA;"adults";NA;14;2014-02-11;NA;2014-02-11 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";50449;"Allenbatrachus reticulatus";80643;26916;42156;"native";"Present";NA;"adults";NA;14;1998-12-08;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";50593;"Gerres infasciatus";80644;27326;42289;"native";"Present";NA;"adults";NA;14;1998-12-11;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";50659;"Gymnothorax annulatus";80645;27470;42349;"native";"Present";NA;"adults";NA;14;1998-12-15;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";50705;"Plesiops auritus";80646;27772;42387;"native";"Present";NA;"adults";NA;14;1998-12-18;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";51563;"Helcogramma fuscipectoris";80647;27223;43087;"native";"Present";NA;"adults";NA;14;1999-02-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";52427;"Priolepis nuchifasciata";80648;9018;43609;"native";"Present";NA;"adults";NA;14;2006-12-06;NA;2006-12-06 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";53950;"Narcine maculata";80649;9912;44749;"native";"Present";NA;"adults";NA;113;2001-08-20;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";54210;"Chiloscyllium hasseltii";80650;13575;44941;"native";"Present";NA;"adults";NA;113;1998-08-14;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";54598;"Paramonacanthus sulcatus";80651;33065;45201;"native";"Present";NA;"adults";NA;681;2001-05-02;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";55845;"Gerres chrysops";80652;30392;46043;"native";"Present";NA;"adults";"Also Ref. 39283.";14;2000-04-12;14;2002-04-02 00:00:00;14;2002-04-02;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";56153;"Cryptocentrus maudae";80653;33021;46231;"native";"Present";NA;"adults";NA;10;2000-04-26;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";58247;"Matsubaraea fusiformis";80654;37438;47888;"native";"Present";NA;"adults";NA;14;2001-07-31;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";58335;"Polydactylus siamensis";80655;39886;48010;"native";"Present";"scarce (very unlikely)";"adults";NA;14;2001-09-18;NA;2001-09-18 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59036;"Opistognathus macrolepis";80656;40966;48757;"native";"Present";NA;"adults";NA;113;2002-03-16;NA;2002-03-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59080;"Xenaploactis cautes";80657;35984;48800;"native";"Present";NA;"adults";"Type locality.";14;2002-03-19;NA;2002-03-19 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59118;"Saurida argentea";80658;38189;48842;"native";"Present";NA;"adults";NA;113;2002-03-22;NA;2002-03-22 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59119;"Saurida isarankurai";80659;38189;48843;"native";"Present";NA;"adults";NA;113;2002-03-22;NA;2002-03-22 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59188;"Taeniamia macroptera";80660;54391;48914;"native";"Present";NA;"adults";NA;14;2005-11-08;NA;2005-11-08 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59240;"Myersina crocata";80661;41718;48969;"native";"Present";NA;"adults";"Type locality probably east coast of the Gulf of Thailand (Ref. 41718).";113;2003-10-20;NA;2003-10-20 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59261;"Gobiopsis woodsi";80662;11637;48988;"native";"Present";NA;"adults";"Recorded from the northern Gulf of Thailand.";113;2002-04-03;NA;2002-04-03 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59283;"Callionymus octostigmatus";213108;75992;49014;"native";"Present";NA;"adults";NA;14;2014-02-11;NA;2014-02-11 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59506;"Scorpaenopsis ramaraoi";80663;42181;49239;"native";"Present";NA;"adults";NA;113;2002-06-23;NA;2002-06-23 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59606;"Haptogenys bipunctata";209837;90102;49340;"native";"Present";NA;"adults";NA;2310;2013-05-28;NA;2013-05-28 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59712;"Priolepis profunda";123191;85603;49446;"native";"Present";NA;"adults";NA;14;2011-03-23;NA;2011-03-23 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59048;"Trichiurus russelli";80665;44252;49646;"native";"Present";NA;"adults";NA;14;2002-11-15;NA;2002-11-15 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";59891;"Doboatherina aetholepis";250778;121273;49649;"native";"Present";NA;"adults";"Known from Ko Samet.";14;2019-11-27;NA;2019-11-27 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";60080;"Entomacrodus lighti";80666;40910;49826;"native";"Present";NA;"adults";NA;113;2003-01-20;NA;2003-01-20 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
